Filename,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
0103.b2.txt,2079.21,1098.11,558.06,378.04,3,0,1
0134.b2.txt,1745.08,923.87,1197.6,633.02,3,0,1
0139.b2.txt,1545.25,1247.24,916.11,474.61,2,0,2
0140.b2.txt,1971.69,1001.01,596.56,515.67,4,0,2
0165.b2.txt,1914.13,1019.68,760.29,304.11,1,0,0
0200.b2.txt,1755.73,1145.04,1040.08,601.15,2,0,11
0300.b2.txt,1733.21,1324.86,825.77,372.05,2,0,3
0308.b2.txt,1556.84,1013.18,914.33,642.5,1,0,4
0310.b2.txt,2313.2,951.89,511.77,450.36,5,0,1
0313.b2.txt,1513.73,1043.14,878.43,478.43,7,1,4
1003.b2.txt,1807.39,1213.72,804.75,382.59,7,0,2
1006.b2.txt,1812.37,1012.79,639.66,447.76,0,0,2
1006.b2i.txt,1812.37,1012.79,639.66,447.76,0,0,2
1021.b2.txt,1983.77,1036.97,640.22,351.67,6,0,3
1023.b2.txt,1517.24,954.02,712.64,482.76,5,1,5
1057.b2.txt,1786.53,1127.93,711.58,492.05,1,0,2
1097.b2.txt,1759.82,1004.53,687.31,528.7,4,0,2
1100.b2.txt,1509.87,1068.52,743.32,464.58,4,0,1
1104.b2.txt,1865.75,1076.01,552.81,473.84,2,0,1
1104.b2i.txt,1865.75,1076.01,552.81,473.84,2,0,1
1112.b2.txt,1881.51,952.76,592.47,352.28,17,0,4
1508.b2.txt,1462.95,1357.07,606.35,317.61,4,0,2
1520.b2.txt,1753.36,1208.05,620.81,427.85,5,0,4
1528.b2.txt,1721.01,1059.78,833.33,289.86,6,0,0
1532.b2.txt,1482.85,1000.93,908.25,509.73,10,1,6
1533.b2.txt,1796.76,1207.66,714.29,301.91,7,0,5
1541.b2.txt,2008.46,877.38,898.52,602.54,2,0,1
2012.b2.txt,1842.11,899.12,767.54,219.3,2,0,1
2019.b2.txt,1640.15,1175.03,807.83,563.04,1,0,1
2028.b2.txt,1896.96,1299.77,807.96,363.0,2,0,0
2028.b2i.txt,1875.0,1284.72,798.61,358.8,2,0,0
2030.b2.txt,1582.13,1388.89,603.86,567.63,0,0,0
2032.b2.txt,1940.74,1066.67,770.37,370.37,2,0,4
2034.b2.txt,1784.62,1061.54,538.46,523.08,4,0,3
2066.b2.txt,2126.29,1172.68,914.95,502.58,3,0,3
2070.b2.txt,1648.46,1191.66,734.86,496.52,6,0,3
2070.b2i.txt,1643.56,1188.12,732.67,495.05,7,0,3
3013.b2.txt,1589.81,1007.28,691.75,400.49,7,0,9
3020.b2.txt,1798.42,1096.84,553.36,256.92,2,0,2
3501.b2.txt,1702.59,905.17,614.22,269.4,5,0,10
3503.b2.txt,2116.7,949.66,766.59,354.69,4,1,6
3504.b2.txt,2069.3,1087.58,673.72,327.24,7,0,2
3505.b2.txt,1884.53,1187.36,751.63,424.84,5,0,1
3506.b2.txt,1812.23,1069.87,589.52,414.85,3,0,1
3507.b2.txt,1680.6,994.98,953.18,367.89,3,0,3
3508.b2.txt,2042.83,1087.31,840.2,345.96,4,0,1
3509.b2.txt,1917.95,1015.38,789.74,512.82,3,0,3
3511.b2.txt,1943.17,1118.24,577.45,403.3,4,0,5
3518.b2.txt,1288.34,1288.34,572.6,316.97,8,1,8
3519.b2.txt,1657.46,1215.47,672.19,386.74,5,0,0
3520.b2.txt,2003.21,1081.73,689.1,352.56,4,0,4
3522.b2.txt,1939.16,1064.64,798.48,544.99,5,0,0
3523.b2.txt,2283.68,1177.52,695.81,330.06,3,0,6
3525.b2.txt,1809.64,1104.58,822.56,411.28,5,0,5
4012.b2.txt,1982.42,1074.22,644.53,468.75,0,0,0
4036.b2.txt,1694.29,985.27,773.48,441.99,10,2,8
4038.b2.txt,1976.74,1342.49,517.97,507.4,2,0,2
